Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Open Duration (m),Close Duration (m),Gas,GasRate,Fluidrate (bbl/m),Lift Pressure - DROP (psi),UpwardRate (psi/m)
557,Anderson_East_2-35,1/25/2025 4:39,276.0,67.0,49.66,209.0,2.67,1/25/2025 4:27,280.0,116.0,56.03,223.97,1.37,7.483333333,602.5389755,12.46666667,0.85,0.16,0.01283422459549887,0.21417112293738738,226.34,-2.7882352941176527
556,Anderson_East_2-35,1/25/2025 4:26,280.0,72.0,57.83,208.0,2.65,1/25/2025 4:13,282.0,106.0,48.2,233.8,1.33,8.2,549.8780488,13.2,0.85,0.14,0.010606060606060608,0.20075757575757577,222.17000000000002,13.682352941176466
552,Anderson_East_2-35,1/25/2025 3:29,280.0,64.0,50.26,216.0,2.76,1/25/2025 3:16,282.0,120.0,54.08,227.92,1.41,8.283333333,544.3460765,13.26666667,0.85,0.17,0.01281407034853918,0.20804020095275372,229.74,-2.1411764705882605
551,Anderson_East_2-35,1/25/2025 3:15,278.0,67.0,54.34,211.0,2.69,1/25/2025 3:02,282.0,124.0,53.93,228.07,1.44,8.783333333,513.3586338,12.85,0.85,0.13,0.010116731517509728,0.20933852140077822,223.66,5.188235294117643
529,Anderson_East_2-35,1/24/2025 21:36,281.0,70.0,58.65,211.0,2.69,1/24/2025 21:24,280.0,109.0,52.32,227.68,1.33,7.116666667,633.5831382,12.51666667,0.866666667,0.16,0.0127829560551843,0.21491344867778603,222.35,6.14999999763463
528,Anderson_East_2-35,1/24/2025 21:23,278.0,71.0,57.31,207.0,2.64,1/24/2025 21:08,279.0,114.0,48.32,230.68,1.4,10.15,444.2364532,14.66666667,0.783333333,0.13,0.008863636361621902,0.1799999999590909,220.69,12.753191494788604
527,Anderson_East_2-35,1/24/2025 21:07,278.0,69.0,55.59,209.0,2.67,1/24/2025 20:55,283.0,124.0,49.12,233.88,1.47,8.95,503.7988827,12.78333333,0.833333333,0.15,0.011734028686240947,0.20886571061508885,222.41,13.764000005505599
526,Anderson_East_2-35,1/24/2025 20:54,278.0,66.0,51.72,212.0,2.7,1/24/2025 20:40,282.0,113.0,51.97,230.03,1.36,8.166666667,552.122449,13.68333333,0.783333333,0.14,0.010231425093844441,0.19732034109557134,226.28,4.7872340445903125
512,Anderson_East_2-35,1/24/2025 16:52,280.0,64.0,53.59,216.0,2.76,1/24/2025 16:38,280.0,112.0,47.49,232.51,1.38,8.366666667,538.9243028,13.96666667,0.866666667,0.17,0.012171837705925576,0.19761336510796815,226.41,7.038461535754432
511,Anderson_East_2-35,1/24/2025 16:37,280.0,66.0,52.96,214.0,2.73,1/24/2025 16:24,283.0,113.0,52.78,230.22,1.35,8.233333333,547.6518219,13.05,0.866666667,0.14,0.010727969348659005,0.20919540229885056,227.04,3.669230767819535
502,Anderson_East_2-35,1/24/2025 14:20,281.0,67.0,55.05,214.0,2.73,1/24/2025 14:08,282.0,116.0,50.52,231.48,1.39,8.016666667,562.4532225,12.5,0.866666667,0.15,0.012,0.2184,225.95,6.38076922831509
501,Anderson_East_2-35,1/24/2025 14:07,282.0,66.0,54.61,216.0,2.76,1/24/2025 13:54,280.0,110.0,55.9,224.1,1.32,7.966666667,565.9832636,12.68333333,0.85,0.15,0.011826544024133126,0.2176084100440495,227.39,-3.8705882352941083
500,Anderson_East_2-35,1/24/2025 13:53,281.0,66.0,53.05,215.0,2.74,1/24/2025 13:41,281.0,117.0,49.72,231.28,1.41,8.8,512.3863636,12.73333333,0.783333333,0.13,0.010209424086442258,0.21518324612962914,227.95,4.2510638315962135
494,Anderson_East_2-35,1/24/2025 12:01,280.0,72.0,53.34,208.0,2.65,1/24/2025 11:48,284.0,113.0,46.05,237.95,1.39,8.4,536.7857143,13.01666667,0.866666667,0.16,0.012291933415546241,0.2035851471949846,226.66,13.026923071912714
493,Anderson_East_2-35,1/24/2025 11:47,284.0,63.0,48.89,221.0,2.82,1/24/2025 11:34,285.0,110.0,50.15,234.85,1.34,8.166666667,552.122449,12.8,0.85,0.15,0.011718749999999998,0.22031249999999997,235.11,-0.3058823529411992
492,Anderson_East_2-35,1/24/2025 11:33,283.0,62.0,49.05,221.0,2.82,1/24/2025 11:20,285.0,120.0,55.62,229.38,1.39,8.516666667,529.4324853,12.95,0.783333333,0.14,0.010810810810810813,0.21776061776061775,233.95,-5.834042555674052
489,Anderson_East_2-35,1/24/2025 10:51,285.0,72.0,59.15,213.0,2.72,1/24/2025 10:39,284.0,127.0,61.57,222.43,1.42,7.65,589.4117647,12.41666667,0.866666667,0.15,0.01208053690950858,0.21906040262575563,225.85,-3.9461538446360804
488,Anderson_East_2-35,1/24/2025 10:38,283.0,72.0,58.81,211.0,2.69,1/24/2025 10:24,286.0,121.0,66.04,219.96,1.33,7.566666667,595.9030837,13.75,0.866666667,0.13,0.009454545454545455,0.19563636363636364,224.19,-4.880769228892
485,Anderson_East_2-35,1/24/2025 9:55,286.0,79.0,67.15,207.0,2.64,1/24/2025 9:42,286.0,115.0,64.48,221.52,1.3,6.583333333,684.9113924,12.95,0.833333333,0.16,0.012355212355212357,0.2038610038610039,218.85,3.204000001281619
484,Anderson_East_2-35,1/24/2025 9:41,284.0,77.0,63.64,207.0,2.64,1/24/2025 9:29,284.0,124.0,60.52,223.48,1.4,8.2,549.8780488,12.18333333,0.85,0.14,0.011491108074279374,0.2166894665435539,220.36,3.6705882352940895
482,Anderson_East_2-35,1/24/2025 9:12,283.0,75.0,62.34,208.0,2.65,1/24/2025 8:59,283.0,115.0,59.15,223.85,1.33,8.1,556.6666667,13.5,0.833333333,0.17,0.012592592592592593,0.1962962962962963,220.66,3.8280000015311972
481,Anderson_East_2-35,1/24/2025 8:58,283.0,73.0,60.04,210.0,2.68,1/24/2025 8:44,281.0,121.0,62.16,218.84,1.37,8.466666667,532.5590551,13.7,0.766666667,0.12,0.008759124087591242,0.1956204379562044,222.96,-5.373913041141783
476,Anderson_East_2-35,1/24/2025 7:38,280.0,67.0,55.44,213.0,2.72,1/24/2025 7:25,281.0,116.0,56.05,224.95,1.36,8.216666667,548.7626775,12.61666667,0.833333333,0.15,0.011889035663965907,0.21558784670658182,224.56,0.46800000018718363
475,Anderson_East_2-35,1/24/2025 7:24,279.0,69.0,57.88,210.0,2.68,1/24/2025 7:11,278.0,135.0,61.02,216.98,1.52,8.266666667,545.4435484,13.01666667,0.833333333,0.16,0.012291933415546241,0.20588988471039954,221.12,-4.9680000019872175
474,Anderson_East_2-35,1/24/2025 7:10,279.0,71.0,59.71,208.0,2.65,1/24/2025 6:57,278.0,128.0,65.25,212.75,1.42,6.15,733.1707317,13.33333333,0.85,0.19,0.0142500000035625,0.1987500000496875,219.29,-7.694117647058814
473,Anderson_East_2-35,1/24/2025 6:56,278.0,80.0,65.99,198.0,2.53,1/24/2025 6:44,280.0,110.0,61.45,218.55,1.29,6.733333333,669.6534653,12.3,0.866666667,0.15,0.012195121951219511,0.20569105691056908,212.01,7.546153843251504
472,Anderson_East_2-35,1/24/2025 6:43,277.0,81.0,69.08,196.0,2.5,1/24/2025 6:31,281.0,121.0,58.59,222.41,1.39,8.183333333,550.9979633,12.68333333,0.75,0.12,0.0094612352193065,0.19710906706888542,207.92000000000002,19.319999999999975
466,Anderson_East_2-35,1/24/2025 4:35,277.0,72.0,60.01,205.0,2.62,1/24/2025 4:22,283.0,126.0,58.83,224.17,1.43,8.266666667,545.4435484,13.25,0.85,0.16,0.012075471698113207,0.19773584905660377,216.99,8.447058823529387
465,Anderson_East_2-35,1/24/2025 4:21,278.0,70.0,57.64,208.0,2.65,1/24/2025 4:07,281.0,126.0,63.85,217.15,1.4,7.783333333,579.3147752,14.25,0.85,0.16,0.011228070175438597,0.18596491228070175,220.36,-3.776470588235304
455,Anderson_East_2-35,1/24/2025 1:59,281.0,77.0,66.47,204.0,2.6,1/24/2025 1:46,280.0,120.0,56.55,223.45,1.4,7.283333333,619.0846682,12.68333333,0.85,0.15,0.011826544024133126,0.20499342975164087,214.53,10.49411764705881
454,Anderson_East_2-35,1/24/2025 1:46,282.0,75.0,61.69,207.0,2.64,1/24/2025 1:32,278.0,122.0,62.51,215.49,1.38,6.866666667,656.6504854,13.2,0.833333333,0.13,0.00984848484848485,0.2,220.31,-5.784000002313592
453,Anderson_East_2-35,1/24/2025 1:31,279.0,68.0,56.49,211.0,2.69,1/24/2025 1:20,279.0,120.0,61.58,217.42,1.37,6.6,683.1818182,11.43333333,0.85,0.14,0.012244897962753616,0.23527696799862302,222.51,-5.9882352941176515
452,Anderson_East_2-35,1/24/2025 1:19,277.0,79.0,67.05,198.0,2.53,1/24/2025 1:07,281.0,124.0,54.6,226.4,1.44,8.766666667,514.3346008,12.23333333,0.833333333,0.12,0.009809264307849935,0.20681198915716945,209.95,19.740000007896022
449,Anderson_East_2-35,1/24/2025 0:38,279.0,71.0,59.44,208.0,2.65,1/24/2025 0:26,280.0,131.0,60.24,219.76,1.47,7.433333333,606.5919283,11.66666667,0.833333333,0.15,0.012857142853469387,0.22714285707795917,219.56,0.24000000009598635
448,Anderson_East_2-35,1/24/2025 0:26,278.0,73.0,61.24,205.0,2.62,1/23/2025 23:41,283.0,118.0,63.17,219.83,1.33,6.85,658.2481752,44.88333333,0.766666667,0.12,0.002673598217799747,0.05837356108862782,216.76,4.004347824345964
418,Anderson_East_2-35,1/23/2025 16:09,285.0,65.0,52.13,220.0,2.81,1/23/2025 15:56,285.0,123.0,54.63,230.37,1.42,8.05,560.1242236,12.75,0.8,0.15,0.011764705882352941,0.2203921568627451,232.87,-3.125
417,Anderson_East_2-35,1/23/2025 15:55,284.0,67.0,52.93,217.0,2.77,1/23/2025 15:42,287.0,112.0,55.91,231.09,1.32,7.75,581.8064516,12.81666667,0.866666667,0.15,0.011703511050272168,0.21612483739502605,231.07,0.023076923068059144
416,Anderson_East_2-35,1/23/2025 15:41,284.0,71.0,58.98,213.0,2.72,1/23/2025 15:28,286.0,112.0,54.39,231.61,1.33,8.333333333,541.08,13.05,0.883333333,0.13,0.00996168582375479,0.20842911877394638,225.02,7.460377361305806
408,Anderson_East_2-35,1/23/2025 12:24,288.0,66.0,52.75,222.0,2.83,1/23/2025 12:10,287.0,108.0,48.56,238.44,1.33,7.933333333,568.3613445,13.66666667,0.866666667,0.16,0.011707317070315288,0.20707317068120168,235.25,3.680769229353548
407,Anderson_East_2-35,1/23/2025 12:09,288.0,65.0,51.93,223.0,2.84,1/23/2025 11:56,287.0,112.0,52.31,234.69,1.34,8.416666667,535.7227723,13.03333333,0.783333333,0.11,0.00843989770036826,0.21790281335496237,236.07,-1.7617021284092291
399,Anderson_East_2-35,1/23/2025 10:15,285.0,70.0,55.93,215.0,2.74,1/23/2025 10:02,286.0,114.0,53.12,232.88,1.35,8.233333333,547.6518219,12.48333333,0.866666667,0.15,0.012016021365024304,0.21949265693444397,229.07,4.39615384446302
398,Anderson_East_2-35,1/23/2025 10:02,284.0,71.0,57.93,213.0,2.72,1/23/2025 9:48,285.0,112.0,49.26,235.74,1.36,8.65,521.2716763,13.53333333,0.766666667,0.12,0.008866995076075615,0.20098522172438063,226.07,12.613043472776958
394,Anderson_East_2-35,1/23/2025 8:27,284.0,70.0,54.98,214.0,2.73,1/23/2025 8:13,283.0,131.0,57.2,225.8,1.49,8.8,512.3863636,14.2,0.85,0.18,0.01267605633802817,0.19225352112676058,229.02,-3.788235294117646
393,Anderson_East_2-35,1/23/2025 8:12,282.0,68.0,52.98,214.0,2.73,1/23/2025 7:57,285.0,118.0,67.98,217.02,1.3,7.65,589.4117647,15.26666667,0.85,0.16,0.010480349342689882,0.1788209606596461,229.02,-14.117647058823529
387,Anderson_East_2-35,1/23/2025 6:43,282.0,69.0,57.76,213.0,2.72,1/23/2025 6:30,281.0,121.0,67.74,213.26,1.33,7.366666667,612.081448,12.26666667,0.85,0.15,0.01222826086624232,0.22173913037452744,224.24,-12.917647058823551
386,Anderson_East_2-35,1/23/2025 6:30,281.0,78.0,65.22,203.0,2.59,1/23/2025 6:17,284.0,130.0,64.27,219.73,1.43,8.283333333,544.3460765,12.51666667,0.85,0.14,0.011185086548286264,0.20692410114329585,215.78,4.647058823529399
333,Anderson_East_2-35,1/22/2025 15:20,288.0,68.0,55.27,220.0,2.81,1/22/2025 15:11,289.0,138.0,85.74,203.26,1.35,5.4,835.0,9.683333333,0.783333333,0.12,0.012392426850684764,0.2901893287535349,232.73,-37.621276611753736
330,Anderson_East_2-35,1/22/2025 14:56,287.0,121.0,110.14,166.0,2.12,1/22/2025 14:50,286.0,186.0,148.17,137.83,1.38,2.2,2049.545455,6.2,0.766666667,0.14,0.022580645161290325,0.3419354838709677,176.86,-50.9086956300397
329,Anderson_East_2-35,1/22/2025 14:49,286.0,137.0,127.45,149.0,1.9,1/22/2025 14:45,287.0,198.0,159.38,127.62,1.43,1.383333333,3259.518072,3.916666667,0.783333333,0.12,0.03063829786973291,0.48510638293743774,158.55,-39.4851063997809
328,Anderson_East_2-35,1/22/2025 14:45,284.0,160.0,150.71,124.0,1.58,1/22/2025 14:41,285.0,215.0,174.96,110.04,1.57,0.616666667,7311.891892,4.016666667,0.8,0.15,0.037344398337149844,0.39336099581797834,133.29,-29.062499999999982
327,Anderson_East_2-35,1/22/2025 14:40,285.0,173.0,164.53,112.0,1.43,1/22/2025 14:34,287.0,209.0,171.57,115.43,1.48,4.166666667,1082.16,5.383333333,0.866666667,0.15,0.02786377709150859,0.2656346749390486,120.47,-5.81538461314792
326,Anderson_East_2-35,1/22/2025 14:34,285.0,188.0,177.15,97.0,1.24,1/22/2025 14:29,290.0,205.0,166.95,123.05,1.45,3.466666667,1300.673077,4.516666667,0.783333333,0.11,0.024354243540638063,0.2745387453671927,107.85,19.40425532740607
325,Anderson_East_2-35,1/22/2025 14:28,287.0,181.0,172.28,106.0,1.35,1/22/2025 14:23,294.0,202.0,161.8,132.2,1.44,4.016666667,1122.572614,5.066666667,0.783333333,0.12,0.023684210524757617,0.26644736840352323,114.72,22.314893626516962
324,Anderson_East_2-35,1/22/2025 14:22,290.0,177.0,168.1,113.0,1.44,1/22/2025 14:13,284.0,192.0,144.27,139.73,1.52,8.35,540.0,9.733333333,0.866666667,0.12,0.01232876712370989,0.14794520548451867,121.9,20.573076915164183
323,Anderson_East_2-35,1/22/2025 14:12,295.0,172.0,161.97,123.0,1.57,1/22/2025 14:00,289.0,171.0,128.53,160.47,1.36,7.033333333,641.0900474,11.55,0.85,0.15,0.012987012987012986,0.13593073593073593,133.03,32.28235294117647
322,Anderson_East_2-35,1/22/2025 13:59,282.0,156.0,146.06,126.0,1.61,1/22/2025 13:46,289.0,161.0,106.68,182.32,1.42,6.8,663.0882353,13.05,0.866666667,0.11,0.00842911877394636,0.12337164750957855,135.94,53.51538459480177
321,Anderson_East_2-35,1/22/2025 13:45,287.0,136.0,126.79,151.0,1.93,1/22/2025 13:37,291.0,160.0,107.1,183.9,1.4,4.683333333,962.7758007,8.433333333,0.883333333,0.15,0.01778656126552516,0.22885375494975704,160.20999999999998,26.818867934648658
320,Anderson_East_2-35,1/22/2025 13:36,287.0,118.0,106.25,169.0,2.16,1/22/2025 13:27,288.0,190.0,147.93,140.07,1.43,3.8,1186.578947,8.85,0.866666667,0.15,0.01694915254237288,0.24406779661016953,180.75,-46.938461520408296
319,Anderson_East_2-35,1/22/2025 13:26,289.0,124.0,111.98,165.0,2.1,1/22/2025 13:19,290.0,194.0,141.77,148.23,1.54,5.066666667,889.9342105,7.233333333,0.783333333,0.13,0.017972350231242967,0.2903225806585402,177.01999999999998,-36.75319150500135
318,Anderson_East_2-35,1/22/2025 13:18,287.0,163.0,152.6,124.0,1.58,1/22/2025 13:13,288.0,180.0,136.16,151.84,1.41,4.083333333,1104.244898,5.816666667,0.85,0.16,0.027507163322205895,0.2716332378067832,134.4,20.517647058823528
317,Anderson_East_2-35,1/22/2025 13:12,290.0,155.0,142.74,135.0,1.72,1/22/2025 13:01,288.0,180.0,122.54,165.46,1.53,6.966666667,647.2248804,10.61666667,0.783333333,0.12,0.011302982728005341,0.1620094191014099,147.26,23.23404256307834
316,Anderson_East_2-35,1/22/2025 13:00,287.0,147.0,137.44,140.0,1.79,1/22/2025 12:50,288.0,146.0,98.52,189.48,1.33,6.0,751.5,10.08333333,0.8,0.14,0.013884297525251008,0.1775206612157093,149.56,49.899999999999984
315,Anderson_East_2-35,1/22/2025 12:49,288.0,135.0,123.03,153.0,1.95,1/22/2025 12:37,287.0,116.0,63.77,223.23,1.31,8.266666667,545.4435484,12.81666667,0.866666667,0.1,0.007802340700181446,0.1521456436535382,164.97,67.22307689722189
299,Anderson_East_2-35,1/22/2025 8:48,285.0,74.0,62.19,211.0,2.69,1/22/2025 8:34,287.0,140.0,63.48,223.52,1.52,9.0,501.0,14.5,0.85,0.17,0.011724137931034483,0.18551724137931033,222.81,0.8352941176470682
298,Anderson_East_2-35,1/22/2025 8:33,287.0,76.0,63.26,211.0,2.69,1/22/2025 8:20,286.0,119.0,65.35,220.65,1.32,6.766666667,666.3546798,12.78333333,0.85,0.16,0.012516297265323677,0.2104302477732543,223.74,-3.635294117647063
297,Anderson_East_2-35,1/22/2025 8:19,285.0,80.0,66.13,205.0,2.62,1/22/2025 8:06,285.0,123.0,61.78,223.22,1.38,8.033333333,561.2863071,12.76666667,0.766666667,0.12,0.00939947780433434,0.20522193206129977,218.87,5.6739130410113345
294,Anderson_East_2-35,1/22/2025 7:28,282.0,71.0,58.58,211.0,2.69,1/22/2025 7:14,289.0,117.0,55.1,233.9,1.36,8.516666667,529.4324853,13.91666667,0.85,0.17,0.012215568859349565,0.19329341312735487,223.42000000000002,12.32941176470587
293,Anderson_East_2-35,1/22/2025 7:13,285.0,68.0,53.83,217.0,2.77,1/22/2025 7:00,285.0,125.0,53.54,231.46,1.45,8.7,518.2758621,13.18333333,0.85,0.13,0.009860935527145622,0.21011378007841056,231.17000000000002,0.3411764705882259
292,Anderson_East_2-35,1/22/2025 6:59,287.0,70.0,57.45,217.0,2.77,1/22/2025 6:47,284.0,114.0,55.91,228.09,1.34,6.916666667,651.9036145,12.01666667,0.833333333,0.17,0.0141470180265889,0.2305131760803015,229.55,-1.7520000007008096
291,Anderson_East_2-35,1/22/2025 6:46,284.0,69.0,56.26,215.0,2.74,1/22/2025 6:34,285.0,115.0,59.07,225.93,1.33,7.583333333,594.5934066,12.18333333,0.816666667,0.13,0.010670314640402275,0.22489740088232488,227.74,-2.2163265297076244
281,Anderson_East_2-35,1/22/2025 3:47,287.0,77.0,64.31,210.0,2.68,1/22/2025 3:35,285.0,113.0,51.93,233.07,1.36,7.183333333,627.7030162,12.51666667,0.833333333,0.18,0.014380825562082337,0.21411451392433703,222.69,12.456000004982394
280,Anderson_East_2-35,1/22/2025 3:34,284.0,73.0,56.79,211.0,2.69,1/22/2025 3:18,281.0,152.0,57.86,223.14,1.73,11.91666667,378.3776224,15.71666667,0.85,0.17,0.010816542945744106,0.1711558854355979,227.21,-4.788235294117673
277,Anderson_East_2-35,1/22/2025 2:26,287.0,76.0,63.77,211.0,2.69,1/22/2025 2:13,287.0,114.0,57.46,229.54,1.33,7.933333333,568.3613445,13.0,0.833333333,0.17,0.013076923076923078,0.20692307692307693,223.23,7.572000003028803
276,Anderson_East_2-35,1/22/2025 2:12,283.0,73.0,61.69,210.0,2.68,1/22/2025 1:59,288.0,124.0,59.53,228.47,1.39,8.466666667,532.5590551,13.46666667,0.85,0.14,0.01039603960138712,0.19900990094083915,221.31,8.423529411764703
275,Anderson_East_2-35,1/22/2025 1:58,285.0,72.0,60.5,213.0,2.72,1/22/2025 1:44,287.0,133.0,62.2,224.8,1.46,8.733333333,516.2977099,13.63333333,0.85,0.16,0.011735941323162823,0.199511002493768,224.5,0.35294117647060164
274,Anderson_East_2-35,1/22/2025 1:43,287.0,75.0,63.51,212.0,2.7,1/22/2025 1:29,285.0,127.0,61.36,223.64,1.42,8.183333333,550.9979633,13.93333333,0.85,0.16,0.011483253591263936,0.19377990435257894,223.49,0.17647058823526737
273,Anderson_East_2-35,1/22/2025 1:28,286.0,78.0,64.81,208.0,2.65,1/22/2025 1:16,286.0,116.0,59.8,226.2,1.33,7.333333333,614.8636364,12.16666667,0.85,0.18,0.014794520543891913,0.2178082191184087,221.19,5.894117647058813
272,Anderson_East_2-35,1/22/2025 1:15,284.0,76.0,64.92,208.0,2.65,1/22/2025 1:03,286.0,126.0,66.12,219.88,1.37,8.183333333,550.9979633,12.51666667,0.85,0.17,0.01358189080863332,0.21171770966398995,219.07999999999998,0.9411764705882487
271,Anderson_East_2-35,1/22/2025 1:02,284.0,76.0,63.55,208.0,2.65,1/22/2025 0:49,288.0,130.0,63.93,224.07,1.42,8.533333333,528.3984375,12.68333333,0.85,0.13,0.010249671487582043,0.20893561109301856,220.45,4.25882352941177
268,Anderson_East_2-35,1/22/2025 0:21,286.0,79.0,66.33,207.0,2.64,1/22/2025 0:10,285.0,120.0,64.84,220.16,1.33,6.5,693.6923077,11.88333333,0.85,0.15,0.012622720901156443,0.22215988786035343,219.67000000000002,0.5764705882352714
267,Anderson_East_2-35,1/22/2025 0:09,284.0,76.0,62.35,208.0,2.65,1/21/2025 23:49,286.0,144.0,53.82,232.18,1.64,16.05,280.9345794,19.85,0.766666667,0.12,0.006045340050377833,0.13350125944584382,221.65,13.73478260272401
264,Anderson_East_2-35,1/21/2025 23:09,284.0,67.0,53.74,217.0,2.77,1/21/2025 22:53,286.0,135.0,66.6,219.4,1.45,8.883333333,507.5797373,16.06666667,0.833333333,0.19,0.011825726138625368,0.17240663896838038,230.26,-13.032000005212781
263,Anderson_East_2-35,1/21/2025 22:52,285.0,75.0,61.79,210.0,2.68,1/21/2025 22:38,288.0,141.0,67.98,220.02,1.5,8.916666667,505.682243,13.81666667,0.85,0.14,0.010132689985492717,0.1939686368651463,223.21,-3.7529411764705856
262,Anderson_East_2-35,1/21/2025 22:38,285.0,80.0,68.81,205.0,2.62,1/21/2025 22:23,287.0,125.0,61.95,225.05,1.39,8.033333333,561.2863071,14.53333333,0.85,0.17,0.011697247709104875,0.1802752293991457,216.19,10.423529411764722
261,Anderson_East_2-35,1/21/2025 22:22,287.0,83.0,71.5,204.0,2.6,1/21/2025 22:09,284.0,121.0,55.05,228.95,1.4,8.283333333,544.3460765,12.78333333,0.833333333,0.14,0.010951760107158218,0.20338983056150975,215.5,16.140000006455985
257,Anderson_East_2-35,1/21/2025 21:16,290.0,76.0,61.68,214.0,2.73,1/21/2025 21:04,286.0,124.0,66.68,219.32,1.35,7.583333333,594.5934066,11.9,0.85,0.17,0.014285714285714287,0.22941176470588234,228.32,-10.588235294117647
256,Anderson_East_2-35,1/21/2025 21:03,287.0,78.0,66.24,209.0,2.67,1/21/2025 20:50,290.0,125.0,66.01,223.99,1.36,8.133333333,554.3852459,12.78333333,0.85,0.13,0.010169491528075487,0.20886571061508885,220.76,3.8000000000000216
248,Anderson_East_2-35,1/21/2025 19:08,287.0,74.0,61.25,213.0,2.72,1/21/2025 18:56,287.0,129.0,64.24,222.76,1.41,7.7,585.5844156,12.16666667,0.85,0.16,0.013150684927903923,0.2235616437743667,225.75,-3.51764705882354
247,Anderson_East_2-35,1/21/2025 18:55,287.0,77.0,64.93,210.0,2.68,1/21/2025 18:42,290.0,125.0,64.8,225.2,1.36,7.583333333,594.5934066,12.58333333,0.85,0.15,0.01192052980448226,0.21298013250674971,222.07,3.6823529411764655
246,Anderson_East_2-35,1/21/2025 18:42,286.0,78.0,67.32,208.0,2.65,1/21/2025 18:29,288.0,123.0,62.43,225.57,1.37,7.616666667,591.9912473,12.76666667,0.85,0.13,0.010182767621362202,0.20757180151238336,218.68,8.10588235294116
243,Anderson_East_2-35,1/21/2025 18:01,286.0,76.0,64.81,210.0,2.68,1/21/2025 17:48,289.0,118.0,63.04,225.96,1.32,7.533333333,598.539823,12.73333333,0.866666667,0.15,0.01178010471512568,0.21047120424357885,221.19,5.503846151729302
242,Anderson_East_2-35,1/21/2025 17:47,287.0,74.0,62.31,213.0,2.72,1/21/2025 17:34,287.0,140.0,60.87,226.13,1.54,9.2,490.1086957,13.28333333,0.783333333,0.13,0.0097867001279264,0.20476787959969084,224.69,1.8382978731226771
234,Anderson_East_2-35,1/21/2025 14:28,288.0,84.0,72.55,204.0,2.6,1/21/2025 14:15,289.0,136.0,65.81,223.19,1.46,8.416666667,535.7227723,12.7,0.85,0.16,0.012598425196850395,0.20472440944881892,215.45,9.105882352941187
233,Anderson_East_2-35,1/21/2025 14:15,291.0,87.0,74.16,204.0,2.6,1/21/2025 14:02,289.0,117.0,63.28,225.72,1.31,7.2,626.25,13.01666667,0.783333333,0.13,0.009987195900131321,0.19974391800262642,216.84,11.336170217589855
227,Anderson_East_2-35,1/21/2025 12:23,289.0,77.0,64.64,212.0,2.7,1/21/2025 12:09,288.0,126.0,60.48,227.52,1.4,8.833333333,510.4528302,14.11666667,0.866666667,0.17,0.012042502948750295,0.19126328212721055,224.36,3.6461538447514754
226,Anderson_East_2-35,1/21/2025 12:08,288.0,74.0,60.59,214.0,2.73,1/21/2025 11:54,288.0,130.0,59.88,228.12,1.44,8.983333333,501.9294991,13.83333333,0.866666667,0.16,0.011566265063028016,0.1973493976379155,227.41,0.8192307689156897
219,Anderson_East_2-35,1/21/2025 9:04,284.0,75.0,55.88,209.0,2.67,1/21/2025 8:49,287.0,125.0,57.82,229.18,1.41,9.5,474.6315789,14.31666667,0.85,0.17,0.01187427240701414,0.18649592545133972,228.12,1.2470588235294144
218,Anderson_East_2-35,1/21/2025 8:49,287.0,75.0,60.1,212.0,2.7,1/21/2025 8:34,288.0,129.0,68.38,219.62,1.38,8.55,527.3684211,14.21666667,0.766666667,0.14,0.00984759671515883,0.1899179366494917,226.9,-9.4956521697845
215,Anderson_East_2-35,1/21/2025 8:05,287.0,79.0,66.18,208.0,2.65,1/21/2025 7:52,286.0,127.0,68.46,217.54,1.37,7.783333333,579.3147752,12.38333333,0.866666667,0.16,0.012920592197286836,0.21399730826756322,220.82,-3.784615383159765
214,Anderson_East_2-35,1/21/2025 7:52,285.0,79.0,66.71,206.0,2.63,1/21/2025 7:38,285.0,133.0,64.35,220.65,1.45,9.55,472.1465969,13.53333333,0.85,0.12,0.008866995076075615,0.1943349754173239,218.29000000000002,2.7764705882352767
213,Anderson_East_2-35,1/21/2025 7:37,285.0,82.0,70.49,203.0,2.59,1/21/2025 7:22,287.0,134.0,61.88,225.12,1.47,11.0,409.9090909,14.9,0.85,0.19,0.012751677852348993,0.17382550335570468,214.51,12.482352941176487
212,Anderson_East_2-35,1/21/2025 7:21,284.0,81.0,67.53,203.0,2.59,1/21/2025 7:06,286.0,127.0,55.57,230.43,1.45,10.85,415.5760369,15.0,0.85,0.17,0.011333333333333334,0.17266666666666666,216.47,16.423529411764715
200,Anderson_East_2-35,1/21/2025 3:41,290.0,75.0,62.42,215.0,2.74,1/21/2025 3:28,287.0,140.0,57.44,229.56,1.56,8.683333333,519.2706334,13.51666667,0.833333333,0.17,0.012577065348316385,0.20271270031992292,227.57999999999998,2.376000000950422
199,Anderson_East_2-35,1/21/2025 3:27,287.0,74.0,62.74,213.0,2.72,1/21/2025 3:00,291.0,149.0,53.66,237.34,1.67,8.016666667,562.4532225,26.76666667,0.85,0.19,0.007098381070099829,0.10161892900353439,224.26,15.388235294117662
