Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Good,Miss,Open Duration (m),Close Duration (m),Gas,GasRate,Fluidrate (bbl/m),Lift Pressure - DROP (psi),UpwardRate (psi/m)
365,Anderson_East_2-35,1/22/2025 23:36,283.0,70.0,55.62,213.0,2.72,1/22/2025 23:13,284.0,138.0,53.14,230.86,1.58,17.3,260.6358382,1.0,0.0,22.73333333,0.85,0.16,0.007038123168187408,0.11964809385918594,227.38,4.094117647058845
364,Anderson_East_2-35,1/22/2025 23:12,284.0,66.0,54.13,218.0,2.78,1/22/2025 22:57,286.0,108.0,51.09,234.91,1.32,8.033333333,561.2863071,1.0,0.0,15.35,0.85,0.16,0.010423452768729642,0.18110749185667752,229.87,5.929411764705873
363,Anderson_East_2-35,1/22/2025 22:56,283.0,64.0,52.26,219.0,2.79,1/22/2025 22:42,285.0,109.0,48.42,236.58,1.34,8.633333333,522.2779923,1.0,0.0,13.53333333,0.85,0.15,0.011083743845094519,0.20615763551875804,230.74,6.870588235294122
362,Anderson_East_2-35,1/22/2025 22:42,286.0,66.0,52.35,220.0,2.81,1/22/2025 22:27,287.0,125.0,48.18,238.82,1.47,9.9,455.4545455,1.0,0.0,14.18333333,0.833333333,0.12,0.008460634549579467,0.19811985903598586,233.65,6.204000002481585
361,Anderson_East_2-35,1/22/2025 22:27,283.0,70.0,56.17,213.0,2.72,1/22/2025 22:13,285.0,126.0,53.66,231.34,1.45,8.466666667,532.5590551,1.0,0.0,13.68333333,0.833333333,0.13,0.009500609015712695,0.19878197325183483,226.82999999999998,5.412000002164823
360,Anderson_East_2-35,1/22/2025 22:12,284.0,74.0,55.39,210.0,2.68,1/22/2025 21:56,285.0,139.0,52.88,232.12,1.59,10.66666667,422.71875,1.0,0.0,16.0,0.85,0.17,0.010625,0.1675,228.61,4.129411764705872
359,Anderson_East_2-35,1/22/2025 21:55,288.0,73.0,59.44,215.0,2.74,1/22/2025 21:08,289.0,124.0,56.72,232.28,1.41,10.48333333,430.1112878,1.0,0.0,46.93333333,0.85,0.16,0.0034090909093330317,0.058380681822328175,228.56,4.376470588235293
358,Anderson_East_2-35,1/22/2025 21:07,288.0,67.0,55.06,221.0,2.82,1/22/2025 20:53,289.0,116.0,49.47,239.53,1.38,10.33333333,436.3548387,1.0,0.0,14.6,0.85,0.14,0.009589041095890411,0.19315068493150683,232.94,7.752941176470593
357,Anderson_East_2-35,1/22/2025 20:52,288.0,67.0,53.59,221.0,2.82,1/22/2025 20:38,289.0,121.0,51.76,237.24,1.41,9.666666667,466.4482759,1.0,0.0,14.16666667,0.766666667,0.13,0.009176470586076126,0.1990588234825744,234.41,3.6913043462211883
356,Anderson_East_2-35,1/22/2025 20:37,288.0,71.0,57.7,217.0,2.77,1/22/2025 20:23,289.0,114.0,53.57,235.43,1.35,8.516666667,529.4324853,1.0,0.0,14.16666667,0.85,0.14,0.009882352938851213,0.19552941171869898,230.3,6.035294117647053
355,Anderson_East_2-35,1/22/2025 20:22,288.0,72.0,58.92,216.0,2.76,1/22/2025 20:08,290.0,121.0,55.89,234.11,1.39,10.13333333,444.9671053,1.0,0.0,14.01666667,0.766666667,0.14,0.00998810939120378,0.19690844228373164,229.07999999999998,6.5608695623648785
354,Anderson_East_2-35,1/22/2025 20:07,287.0,70.0,57.4,217.0,2.77,1/22/2025 19:52,288.0,121.0,53.78,234.22,1.4,10.5,429.4285714,1.0,0.0,14.98333333,0.85,0.17,0.011345939935783301,0.18487208013011613,229.6,5.435294117647064
353,Anderson_East_2-35,1/22/2025 19:51,286.0,68.0,54.19,218.0,2.78,1/22/2025 19:37,287.0,118.0,50.88,236.12,1.4,9.9,455.4545455,1.0,0.0,14.43333333,0.766666667,0.12,0.008314087761735355,0.1926096998135357,231.81,5.621739127990551
352,Anderson_East_2-35,1/22/2025 19:36,287.0,63.0,50.54,224.0,2.86,1/22/2025 19:23,288.0,115.0,50.61,237.39,1.37,9.433333333,477.9858657,1.0,0.0,13.51666667,0.866666667,0.15,0.011097410601455632,0.2115906288010874,236.46,1.0730769226641763
351,Anderson_East_2-35,1/22/2025 19:22,287.0,70.0,57.31,217.0,2.77,1/22/2025 19:08,288.0,117.0,53.88,234.12,1.37,9.483333333,475.4657293,1.0,0.0,13.98333333,0.85,0.13,0.009296781885410436,0.19809296786605315,229.69,5.211764705882361
350,Anderson_East_2-35,1/22/2025 19:07,290.0,67.0,55.57,223.0,2.84,1/22/2025 18:54,291.0,120.0,52.08,238.92,1.4,9.416666667,478.8318584,1.0,0.0,13.45,0.75,0.13,0.009665427509293681,0.21115241635687731,234.43,5.986666666666641
349,Anderson_East_2-35,1/22/2025 18:53,287.0,67.0,53.79,220.0,2.81,1/22/2025 18:39,289.0,123.0,50.51,238.49,1.44,8.55,527.3684211,1.0,0.0,13.63333333,0.85,0.14,0.01026894865776747,0.20611246948804707,233.21,6.211764705882355
348,Anderson_East_2-35,1/22/2025 18:38,289.0,68.0,55.12,221.0,2.82,1/22/2025 18:25,290.0,116.0,52.25,237.75,1.37,7.866666667,573.1779661,1.0,0.0,13.38333333,0.833333333,0.15,0.011207970114871227,0.21070983815957903,233.88,4.644000001857606
347,Anderson_East_2-35,1/22/2025 18:24,289.0,65.0,52.34,224.0,2.86,1/22/2025 18:11,291.0,110.0,49.45,241.55,1.33,8.283333333,544.3460765,1.0,0.0,13.3,0.85,0.14,0.010526315789473684,0.2150375939849624,236.66,5.752941176470606
346,Anderson_East_2-35,1/22/2025 18:10,290.0,65.0,51.79,225.0,2.87,1/22/2025 17:57,291.0,107.0,48.69,242.31,1.32,8.383333333,537.8528827,1.0,0.0,13.0,0.766666667,0.12,0.00923076923076923,0.22076923076923077,238.21,5.3478260846313725
345,Anderson_East_2-35,1/22/2025 17:56,290.0,66.0,53.29,224.0,2.86,1/22/2025 17:43,290.0,113.0,50.81,239.19,1.35,8.95,503.7988827,1.0,0.0,12.96666667,0.85,0.14,0.01079691516431956,0.2205655526425281,236.71,2.9176470588235173
344,Anderson_East_2-35,1/22/2025 17:42,292.0,67.0,54.05,225.0,2.87,1/22/2025 17:29,292.0,115.0,51.1,240.9,1.36,8.116666667,555.523614,1.0,0.0,12.76666667,0.866666667,0.13,0.010182767621362202,0.22480417748699633,237.95,3.4038461525370023
343,Anderson_East_2-35,1/22/2025 17:29,291.0,69.0,55.52,222.0,2.83,1/22/2025 17:16,291.0,113.0,51.99,239.01,1.34,7.5,601.2,1.0,0.0,12.73333333,0.783333333,0.12,0.009424083772100545,0.2222513089587045,235.48,4.506382980641016
342,Anderson_East_2-35,1/22/2025 17:15,290.0,74.0,61.75,216.0,2.76,1/22/2025 17:03,291.0,115.0,58.96,232.04,1.32,7.433333333,606.5919283,1.0,0.0,11.78333333,0.866666667,0.13,0.011032531827731977,0.23422913726569422,228.25,4.373076921394961
341,Anderson_East_2-35,1/22/2025 17:03,290.0,74.0,61.73,216.0,2.76,1/22/2025 16:51,291.0,110.0,58.86,232.14,1.28,6.783333333,664.7174447,1.0,0.0,11.5,0.766666667,0.12,0.010434782608695651,0.24,228.27,5.047826084761784
340,Anderson_East_2-35,1/22/2025 16:50,289.0,82.0,68.98,207.0,2.64,1/22/2025 16:39,290.0,130.0,66.26,223.74,1.4,7.916666667,569.5578947,1.0,0.0,11.65,0.866666667,0.13,0.011158798283261802,0.22660944206008585,220.01999999999998,4.292307690656837
339,Anderson_East_2-35,1/22/2025 16:38,290.0,74.0,62.61,216.0,2.76,1/22/2025 16:25,291.0,117.0,59.13,231.87,1.33,6.933333333,650.3365385,1.0,0.0,12.35,0.783333333,0.13,0.010526315789473686,0.2234817813765182,227.39,5.719148938603917
338,Anderson_East_2-35,1/22/2025 16:25,288.0,77.0,65.97,211.0,2.69,1/22/2025 16:12,289.0,119.0,62.42,226.58,1.33,7.2,626.25,1.0,0.0,12.28333333,0.866666667,0.12,0.00976933514512058,0.21899592950311966,222.03,5.249999997980782
337,Anderson_East_2-35,1/22/2025 16:11,287.0,76.0,63.99,211.0,2.69,1/22/2025 16:00,289.0,129.0,60.8,228.2,1.43,6.266666667,719.5212766,1.0,0.0,11.53333333,0.783333333,0.12,0.010404624280463765,0.2332369942870627,223.01,6.62553191771299
336,Anderson_East_2-35,1/22/2025 15:59,289.0,74.0,62.23,215.0,2.74,1/22/2025 15:46,290.0,107.0,60.08,229.92,1.26,6.066666667,743.2417582,1.0,0.0,12.85,0.866666667,0.14,0.010894941634241246,0.21322957198443582,226.77,3.6346153832174295
335,Anderson_East_2-35,1/22/2025 15:45,288.0,68.0,55.27,220.0,2.81,1/22/2025 15:34,289.0,116.0,52.9,236.1,1.36,6.666666667,676.35,1.0,0.0,11.36666667,0.783333333,0.11,0.009677419352000756,0.2472140761738375,232.73,4.302127661405167
334,Anderson_East_2-35,1/22/2025 15:33,289.0,75.0,63.61,214.0,2.73,1/22/2025 15:21,290.0,117.0,59.24,230.76,1.33,7.116666667,633.5831382,1.0,0.0,12.08333333,0.783333333,0.12,0.009931034485498216,0.22593103454508442,225.39,6.855319151853333
333,Anderson_East_2-35,1/22/2025 15:20,288.0,101.0,90.59,187.0,2.39,1/22/2025 15:11,289.0,138.0,85.74,203.26,1.35,5.4,835.0,1.0,0.0,9.683333333,0.783333333,0.12,0.012392426850684764,0.24681583477613825,197.41,7.468085109560881
332,Anderson_East_2-35,1/22/2025 15:10,287.0,121.0,110.14,166.0,2.12,1/22/2025 15:02,288.0,154.0,105.31,182.69,1.36,4.95,910.9090909,1.0,0.0,7.933333333,0.866666667,0.16,0.020168067227738153,0.26722689076753053,176.86,6.726923074335781
331,Anderson_East_2-35,1/22/2025 15:01,,,,,,1/22/2025 14:57,,,,,,,,,,,,,,,,
330,Anderson_East_2-35,1/22/2025 14:56,284.0,160.0,150.71,124.0,1.58,1/22/2025 14:50,286.0,186.0,148.17,137.83,1.38,2.2,2049.545455,1.0,0.0,6.2,0.766666667,0.14,0.022580645161290325,0.25483870967741934,133.29,5.921739127860141
329,Anderson_East_2-35,1/22/2025 14:49,285.0,173.0,164.53,112.0,1.43,1/22/2025 14:45,287.0,198.0,159.38,127.62,1.43,1.383333333,3259.518072,1.0,0.0,3.916666667,0.783333333,0.12,0.03063829786973291,0.3651063829476505,120.47,9.127659578352203
328,Anderson_East_2-35,1/22/2025 14:45,285.0,188.0,177.15,97.0,1.24,1/22/2025 14:41,285.0,215.0,174.96,110.04,1.57,0.616666667,7311.891892,1.0,0.0,4.016666667,0.8,0.15,0.037344398337149844,0.3087136929204387,107.85,2.737500000000015
327,Anderson_East_2-35,1/22/2025 14:40,287.0,181.0,172.28,106.0,1.35,1/22/2025 14:34,287.0,209.0,171.57,115.43,1.48,4.166666667,1082.16,1.0,0.0,5.383333333,0.866666667,0.15,0.02786377709150859,0.25077399382357735,114.72,0.8192307689156897
326,Anderson_East_2-35,1/22/2025 14:34,290.0,177.0,168.1,113.0,1.44,1/22/2025 14:29,290.0,205.0,166.95,123.05,1.45,3.466666667,1300.673077,1.0,0.0,4.516666667,0.783333333,0.11,0.024354243540638063,0.3188191881683528,121.9,1.468085107007685
325,Anderson_East_2-35,1/22/2025 14:28,295.0,172.0,161.97,123.0,1.57,1/22/2025 14:23,294.0,202.0,161.8,132.2,1.44,4.016666667,1122.572614,1.0,0.0,5.066666667,0.783333333,0.12,0.023684210524757617,0.30986842103224554,133.03,-1.0595744685360051
324,Anderson_East_2-35,1/22/2025 14:22,282.0,156.0,146.06,126.0,1.61,1/22/2025 14:13,284.0,192.0,144.27,139.73,1.52,8.35,540.0,1.0,0.0,9.733333333,0.866666667,0.12,0.01232876712370989,0.16541095890977436,135.94,4.373076921394961
323,Anderson_East_2-35,1/22/2025 14:12,287.0,136.0,126.79,151.0,1.93,1/22/2025 14:00,289.0,171.0,128.53,160.47,1.36,7.033333333,641.0900474,1.0,0.0,11.55,0.85,0.15,0.012987012987012986,0.16709956709956708,160.20999999999998,0.3058823529411992
322,Anderson_East_2-35,1/22/2025 13:59,287.0,118.0,106.25,169.0,2.16,1/22/2025 13:46,289.0,161.0,106.68,182.32,1.42,6.8,663.0882353,1.0,0.0,13.05,0.866666667,0.11,0.00842911877394636,0.16551724137931034,180.75,1.8115384608417082
321,Anderson_East_2-35,1/22/2025 13:45,289.0,124.0,111.98,165.0,2.1,1/22/2025 13:37,291.0,160.0,107.1,183.9,1.4,4.683333333,962.7758007,1.0,0.0,8.433333333,0.883333333,0.15,0.01778656126552516,0.24901185771735226,177.01999999999998,7.78867924822217
320,Anderson_East_2-35,1/22/2025 13:36,287.0,163.0,152.6,124.0,1.58,1/22/2025 13:27,288.0,190.0,147.93,140.07,1.43,3.8,1186.578947,1.0,0.0,8.85,0.866666667,0.15,0.01694915254237288,0.1785310734463277,134.4,6.542307689791406
319,Anderson_East_2-35,1/22/2025 13:26,290.0,155.0,142.74,135.0,1.72,1/22/2025 13:19,290.0,194.0,141.77,148.23,1.54,5.066666667,889.9342105,1.0,0.0,7.233333333,0.783333333,0.13,0.017972350231242967,0.2377880184441377,147.26,1.2382978728673595
318,Anderson_East_2-35,1/22/2025 13:18,287.0,147.0,137.44,140.0,1.79,1/22/2025 13:13,288.0,180.0,136.16,151.84,1.41,4.083333333,1104.244898,1.0,0.0,5.816666667,0.85,0.16,0.027507163322205895,0.3077363896671784,149.56,2.682352941176472
317,Anderson_East_2-35,1/22/2025 13:12,288.0,135.0,123.03,153.0,1.95,1/22/2025 13:01,288.0,180.0,122.54,165.46,1.53,6.966666667,647.2248804,1.0,0.0,10.61666667,0.783333333,0.12,0.011302982728005341,0.1836734693300868,164.97,0.6255319151598124
316,Anderson_East_2-35,1/22/2025 13:00,286.0,108.0,97.88,178.0,2.27,1/22/2025 12:50,288.0,146.0,98.52,189.48,1.33,6.0,751.5,1.0,0.0,10.08333333,0.8,0.14,0.013884297525251008,0.2251239670165699,188.12,1.6999999999999815
315,Anderson_East_2-35,1/22/2025 12:49,286.0,78.0,66.19,208.0,2.65,1/22/2025 12:37,287.0,116.0,63.77,223.23,1.31,8.266666667,545.4435484,1.0,0.0,12.81666667,0.866666667,0.1,0.007802340700181446,0.2067620285548083,219.81,3.9461538446360804
314,Anderson_East_2-35,1/22/2025 12:36,288.0,77.0,65.07,211.0,2.69,1/22/2025 12:24,290.0,125.0,62.47,227.53,1.38,8.2,549.8780488,1.0,0.0,12.23333333,0.766666667,0.12,0.009809264307849935,0.21989100823430272,222.93,5.999999997391297
313,Anderson_East_2-35,1/22/2025 12:23,291.0,80.0,66.71,211.0,2.69,1/22/2025 12:09,292.0,136.0,65.04,226.96,1.45,9.2,490.1086957,1.0,0.0,13.66666667,0.866666667,0.15,0.010975609753420584,0.19682926824467578,224.29000000000002,3.0807692295843054
312,Anderson_East_2-35,1/22/2025 12:08,288.0,70.0,57.69,218.0,2.78,1/22/2025 11:54,289.0,120.0,55.25,233.75,1.38,7.95,567.1698113,1.0,0.0,14.46666667,0.783333333,0.13,0.008986175113136825,0.19216589857323366,230.31,4.391489363570844
311,Anderson_East_2-35,1/22/2025 11:53,284.0,67.0,53.78,217.0,2.77,1/22/2025 11:41,286.0,111.0,53.68,232.32,1.33,7.666666667,588.1304348,1.0,0.0,12.36666667,0.866666667,0.14,0.011320754713929716,0.22398921826846652,230.22,2.423076922144964
310,Anderson_East_2-35,1/22/2025 11:40,287.0,73.0,59.52,214.0,2.73,1/22/2025 11:25,288.0,117.0,55.45,232.55,1.36,10.0,450.9,1.0,0.0,14.36666667,0.866666667,0.14,0.00974477958010562,0.19002320181205956,227.48,5.849999997750025
309,Anderson_East_2-35,1/22/2025 11:24,288.0,78.0,66.27,210.0,2.68,1/22/2025 11:10,289.0,130.0,63.15,225.85,1.42,10.11666667,445.7001647,1.0,0.0,14.41666667,0.8,0.15,0.010404624275050954,0.18589595371424372,221.73000000000002,5.14999999999997
308,Anderson_East_2-35,1/22/2025 11:09,289.0,78.0,65.17,211.0,2.69,1/22/2025 10:56,290.0,132.0,61.81,228.19,1.44,8.883333333,507.5797373,1.0,0.0,13.56666667,0.8,0.14,0.010319410316874838,0.19828009823138082,223.82999999999998,5.450000000000017
307,Anderson_East_2-35,1/22/2025 10:55,287.0,77.0,64.08,210.0,2.68,1/22/2025 10:41,288.0,134.0,62.95,225.05,1.46,8.166666667,552.122449,1.0,0.0,14.0,0.883333333,0.15,0.010714285714285714,0.19142857142857145,222.92000000000002,2.411320755626908
306,Anderson_East_2-35,1/22/2025 10:40,285.0,75.0,62.3,210.0,2.68,1/22/2025 10:28,287.0,109.0,59.57,227.43,1.28,6.616666667,681.4609572,1.0,0.0,12.35,0.883333333,0.13,0.010526315789473686,0.21700404858299596,222.7,5.354716983152744
305,Anderson_East_2-35,1/22/2025 10:27,285.0,71.0,59.74,214.0,2.73,1/22/2025 10:14,287.0,130.0,56.94,230.06,1.47,8.5,530.4705882,1.0,0.0,12.85,0.866666667,0.14,0.010894941634241246,0.21245136186770427,225.26,5.538461536331375
304,Anderson_East_2-35,1/22/2025 10:13,288.0,75.0,61.01,213.0,2.72,1/22/2025 9:56,289.0,137.0,57.5,231.5,1.52,11.43333333,394.3731778,1.0,0.0,17.43333333,0.866666667,0.13,0.007456978968921029,0.15602294458050153,226.99,5.203846151844664
303,Anderson_East_2-35,1/22/2025 9:55,286.0,76.0,63.4,210.0,2.68,1/22/2025 9:40,287.0,122.0,60.55,226.45,1.37,8.383333333,537.8528827,1.0,0.0,15.13333333,0.866666667,0.17,0.01123348017868579,0.17709251105222304,222.6,4.442307690599106
302,Anderson_East_2-35,1/22/2025 9:39,284.0,74.0,61.98,210.0,2.68,1/22/2025 9:26,285.0,120.0,60.39,224.61,1.36,8.016666667,562.4532225,1.0,0.0,13.06666667,0.766666667,0.12,0.00918367346704498,0.2051020407640046,222.02,3.378260868096413
301,Anderson_East_2-35,1/22/2025 9:25,285.0,74.0,62.19,211.0,2.69,1/22/2025 9:09,285.0,136.0,59.37,225.63,1.51,10.08333333,447.1735537,1.0,0.0,15.65,0.866666667,0.14,0.008945686900958467,0.1718849840255591,222.81,3.253846152594667
300,Anderson_East_2-35,1/22/2025 9:08,287.0,76.0,63.26,211.0,2.69,1/22/2025 8:49,288.0,135.0,59.84,228.16,1.49,11.63333333,387.5931232,1.0,0.0,19.36666667,0.883333333,0.16,0.008261617898750151,0.13889845092273692,223.74,5.003773586793862
299,Anderson_East_2-35,1/22/2025 8:48,285.0,80.0,66.13,205.0,2.62,1/22/2025 8:34,287.0,140.0,63.48,223.52,1.52,9.0,501.0,1.0,0.0,14.5,0.85,0.17,0.011724137931034483,0.1806896551724138,218.87,5.470588235294125
298,Anderson_East_2-35,1/22/2025 8:33,285.0,80.0,68.14,205.0,2.62,1/22/2025 8:20,286.0,119.0,65.35,220.65,1.32,6.766666667,666.3546798,1.0,0.0,12.78333333,0.85,0.16,0.012516297265323677,0.2049543677196752,216.86,4.458823529411755
297,Anderson_East_2-35,1/22/2025 8:19,284.0,77.0,64.39,207.0,2.64,1/22/2025 8:06,285.0,123.0,61.78,223.22,1.38,8.033333333,561.2863071,1.0,0.0,12.76666667,0.766666667,0.12,0.00939947780433434,0.2067885116953555,219.61,4.708695650126635
296,Anderson_East_2-35,1/22/2025 8:06,282.0,71.0,58.58,211.0,2.69,1/22/2025 7:49,283.0,136.0,55.43,227.57,1.55,10.55,427.3933649,1.0,0.0,16.66666667,0.833333333,0.15,0.008999999998199998,0.16139999996771998,223.42000000000002,4.980000001991972
295,Anderson_East_2-35,1/22/2025 7:48,285.0,68.0,53.83,217.0,2.77,1/22/2025 7:28,286.0,130.0,49.17,236.83,1.52,13.05,345.5172414,1.0,0.0,19.71666667,0.85,0.16,0.008114961959743879,0.1404902789280659,231.17000000000002,6.658823529411761
294,Anderson_East_2-35,1/22/2025 7:28,287.0,70.0,57.45,217.0,2.77,1/22/2025 7:14,289.0,117.0,55.1,233.9,1.36,8.516666667,529.4324853,1.0,0.0,13.91666667,0.85,0.17,0.012215568859349565,0.19904191611998998,229.55,5.117647058823523
293,Anderson_East_2-35,1/22/2025 7:13,284.0,69.0,56.26,215.0,2.74,1/22/2025 7:00,285.0,125.0,53.54,231.46,1.45,8.7,518.2758621,1.0,0.0,13.18333333,0.85,0.13,0.009860935527145622,0.2078381795721462,227.74,4.376470588235293
292,Anderson_East_2-35,1/22/2025 6:59,283.0,71.0,59.08,212.0,2.7,1/22/2025 6:47,284.0,114.0,55.91,228.09,1.34,6.916666667,651.9036145,1.0,0.0,12.01666667,0.833333333,0.17,0.0141470180265889,0.2246879333634708,223.92000000000002,5.004000002001585
291,Anderson_East_2-35,1/22/2025 6:46,283.0,74.0,62.26,209.0,2.67,1/22/2025 6:34,285.0,115.0,59.07,225.93,1.33,7.583333333,594.5934066,1.0,0.0,12.18333333,0.816666667,0.13,0.010670314640402275,0.21915184684518518,220.74,6.355102038222404
290,Anderson_East_2-35,1/22/2025 6:33,289.0,72.0,58.63,217.0,2.77,1/22/2025 6:19,290.0,127.0,56.21,233.79,1.43,9.9,455.4545455,1.0,0.0,14.21666667,0.766666667,0.12,0.008440797184421853,0.1948417350070711,230.37,4.460869563277867
289,Anderson_East_2-35,1/22/2025 6:18,284.0,76.0,60.7,208.0,2.65,1/22/2025 6:01,285.0,142.0,57.87,227.13,1.59,9.983333333,451.6527546,1.0,0.0,17.16666667,0.85,0.18,0.010485436891167875,0.15436893200886037,223.3,4.505882352941158
288,Anderson_East_2-35,1/22/2025 6:00,284.0,75.0,63.83,209.0,2.67,1/22/2025 5:45,286.0,114.0,61.41,224.59,1.31,5.916666667,762.084507,1.0,0.0,15.06666667,0.833333333,0.16,0.010619469024199232,0.1772123893413247,220.17000000000002,5.304000002121585
287,Anderson_East_2-35,1/22/2025 5:44,282.0,77.0,62.82,205.0,2.62,1/22/2025 5:32,283.0,134.0,61.35,221.65,1.49,7.766666667,580.5579399,1.0,0.0,11.81666667,0.85,0.13,0.011001410434132183,0.22172073336481785,219.18,2.905882352941175
286,Anderson_East_2-35,1/22/2025 5:31,284.0,73.0,59.73,211.0,2.69,1/22/2025 4:45,286.0,137.0,55.57,230.43,1.55,10.5,429.4285714,1.0,0.0,45.93333333,0.85,0.15,0.003265602322443077,0.05856313498247918,224.27,7.247058823529408
285,Anderson_East_2-35,1/22/2025 4:45,283.0,75.0,63.39,208.0,2.65,1/22/2025 4:30,285.0,116.0,62.31,222.69,1.32,6.85,658.2481752,1.0,0.0,14.48333333,0.85,0.14,0.009666283086229294,0.18296892984648305,219.61,3.6235294117646872
284,Anderson_East_2-35,1/22/2025 4:29,285.0,76.0,63.92,209.0,2.67,1/22/2025 4:17,286.0,123.0,63.04,222.96,1.37,7.85,574.3949045,1.0,0.0,11.83333333,0.866666667,0.12,0.010140845073279111,0.22563380288046023,221.07999999999998,2.1692307683964773
283,Anderson_East_2-35,1/22/2025 4:17,287.0,77.0,64.31,210.0,2.68,1/22/2025 4:03,288.0,129.0,60.25,227.75,1.43,8.95,503.7988827,1.0,0.0,13.1,0.833333333,0.1,0.0076335877862595426,0.20458015267175575,222.69,6.072000002428803
282,Anderson_East_2-35,1/22/2025 4:03,284.0,73.0,56.79,211.0,2.69,1/22/2025 3:48,286.0,138.0,51.61,234.39,1.58,10.06666667,447.9139073,1.0,0.0,14.63333333,0.85,0.17,0.011617312075539253,0.1838268793129446,227.21,8.447058823529387
281,Anderson_East_2-35,1/22/2025 3:47,282.0,67.0,54.76,215.0,2.74,1/22/2025 3:35,285.0,113.0,51.93,233.07,1.36,7.183333333,627.7030162,1.0,0.0,12.51666667,0.833333333,0.18,0.014380825562082337,0.21890812244503116,227.24,6.996000002798381
280,Anderson_East_2-35,1/22/2025 3:34,281.0,77.0,61.76,204.0,2.6,1/22/2025 3:18,281.0,152.0,57.86,223.14,1.73,11.91666667,378.3776224,1.0,0.0,15.71666667,0.85,0.17,0.010816542945744106,0.16542948034667457,219.24,4.58823529411762
279,Anderson_East_2-35,1/22/2025 3:17,287.0,76.0,63.77,211.0,2.69,1/22/2025 2:42,287.0,135.0,61.94,225.06,1.48,10.05,448.6567164,1.0,0.0,35.26666667,0.85,0.15,0.00425330812814241,0.07627599243135387,223.23,2.152941176470603
278,Anderson_East_2-35,1/22/2025 2:41,283.0,73.0,61.69,210.0,2.68,1/22/2025 2:27,285.0,123.0,57.98,227.02,1.4,8.316666667,542.1643287,1.0,0.0,14.3,0.85,0.15,0.010489510489510488,0.18741258741258743,221.31,6.717647058823539
277,Anderson_East_2-35,1/22/2025 2:26,285.0,72.0,60.5,213.0,2.72,1/22/2025 2:13,287.0,114.0,57.46,229.54,1.33,7.933333333,568.3613445,1.0,0.0,13.0,0.833333333,0.17,0.013076923076923078,0.20923076923076925,224.5,6.04800000241919
276,Anderson_East_2-35,1/22/2025 2:12,287.0,75.0,63.51,212.0,2.7,1/22/2025 1:59,288.0,124.0,59.53,228.47,1.39,8.466666667,532.5590551,1.0,0.0,13.46666667,0.85,0.14,0.01039603960138712,0.200495049455323,223.49,5.858823529411753
275,Anderson_East_2-35,1/22/2025 1:58,286.0,78.0,64.81,208.0,2.65,1/22/2025 1:44,287.0,133.0,62.2,224.8,1.46,8.733333333,516.2977099,1.0,0.0,13.63333333,0.85,0.16,0.011735941323162823,0.19437652816488424,221.19,4.247058823529428
274,Anderson_East_2-35,1/22/2025 1:43,284.0,76.0,64.92,208.0,2.65,1/22/2025 1:29,285.0,127.0,61.36,223.64,1.42,8.183333333,550.9979633,1.0,0.0,13.93333333,0.85,0.16,0.011483253591263936,0.19019138760530893,219.07999999999998,5.364705882352944
273,Anderson_East_2-35,1/22/2025 1:28,284.0,76.0,63.55,208.0,2.65,1/22/2025 1:16,286.0,116.0,59.8,226.2,1.33,7.333333333,614.8636364,1.0,0.0,12.16666667,0.85,0.18,0.014794520543891913,0.2178082191184087,220.45,6.764705882352941
272,Anderson_East_2-35,1/22/2025 1:15,284.0,81.0,68.69,203.0,2.59,1/22/2025 1:03,286.0,126.0,66.12,219.88,1.37,8.183333333,550.9979633,1.0,0.0,12.51666667,0.85,0.17,0.01358189080863332,0.20692410114329585,215.31,5.376470588235287
271,Anderson_East_2-35,1/22/2025 1:02,287.0,80.0,67.43,207.0,2.64,1/22/2025 0:49,288.0,130.0,63.93,224.07,1.42,8.533333333,528.3984375,1.0,0.0,12.68333333,0.85,0.13,0.010249671487582043,0.20814717482474301,219.57,5.294117647058823
270,Anderson_East_2-35,1/22/2025 0:49,286.0,79.0,66.33,207.0,2.64,1/22/2025 0:36,287.0,124.0,62.77,224.23,1.38,8.4,536.7857143,1.0,0.0,12.88333333,0.85,0.15,0.011642949550231036,0.20491591208406623,219.67000000000002,5.364705882352911
269,Anderson_East_2-35,1/22/2025 0:35,284.0,76.0,62.35,208.0,2.65,1/22/2025 0:22,285.0,133.0,58.82,226.18,1.49,8.283333333,544.3460765,1.0,0.0,12.68333333,0.766666667,0.14,0.011038107755857585,0.20893561109301856,221.65,5.908695649604916
268,Anderson_East_2-35,1/22/2025 0:21,283.0,79.0,67.11,204.0,2.6,1/22/2025 0:10,285.0,120.0,64.84,220.16,1.33,6.5,693.6923077,1.0,0.0,11.88333333,0.85,0.15,0.012622720901156443,0.21879382895337837,215.89,5.023529411764718
267,Anderson_East_2-35,1/22/2025 0:09,286.0,73.0,57.05,213.0,2.72,1/21/2025 23:49,286.0,144.0,53.82,232.18,1.64,16.05,280.9345794,1.0,0.0,19.85,0.766666667,0.12,0.006045340050377833,0.13702770780856424,228.95,4.213043476429135
